item,factor,home,block,likelihood_family,kind,loading,abs_loading,ci_low,ci_high,excludes_zero
chol,immunometabolic,immunometabolic,continuous,gaussian,primary,0.3533844594539258,0.3533844594539258,0.29211717299958534,0.4125788965912981,True
cholhdl_lbstresc,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,0.10409034908068551,0.10409034908068551,0.042622729066581155,0.1664723150006729,True
cholhdl_lbstresc,immunometabolic,immunometabolic,continuous,gaussian,primary,0.4440681780165936,0.4440681780165936,0.3723445159042418,0.5155042479048872,True
creat_lbstresc,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,-0.02508639161930319,0.02508639161930319,-0.07896876483926923,0.029031526411118738,False
creat_lbstresc,immunometabolic,immunometabolic,continuous,lognormal,primary,0.018276632767555548,0.018276632767555548,0.0007541455315812166,0.06566133305113403,True
crp,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,0.061940906193573605,0.061940906193573605,0.0029075803895660087,0.11792280788773626,True
crp,immunometabolic,immunometabolic,continuous,lognormal,primary,0.315805083467662,0.315805083467662,0.2548214717967125,0.3785883005613491,True
csm,overall_severity,sleep,continuous,gaussian,bifactor_G,0.2750642385598755,0.2750642385598755,0.2141477588245106,0.33629783028730403,True
csm,sleep,sleep,continuous,gaussian,primary,0.109947944700652,0.109947944700652,0.050486306035038356,0.1701414100647693,True
ctq29,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,0.012404781031416824,0.012404781031416824,-0.025375418472120194,0.04944588699881632,False
ctq29,developmental_risk,developmental_risk,continuous,gaussian,primary,0.4449125097435931,0.4449125097435931,0.4102304295561469,0.4807395871778257,True
ctq31,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,0.13911118564444352,0.13911118564444352,0.09538157325411528,0.18139346137137466,True
ctq31,developmental_risk,developmental_risk,continuous,gaussian,primary,0.6821626756091248,0.6821626756091248,0.6415714160977948,0.7221859204936707,True
ctq33,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,0.2566926275705985,0.2566926275705985,0.21942280198324435,0.2927065172983499,True
ctq33,developmental_risk,developmental_risk,continuous,gaussian,primary,0.5548792805924889,0.5548792805924889,0.5180774827050114,0.5924610867687381,True
ctq35,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,-0.022014863716034012,0.022014863716034012,-0.05955439610074251,0.011739994346375673,False
ctq35,developmental_risk,developmental_risk,continuous,gaussian,primary,0.33763888911740003,0.33763888911740003,0.3025730370245484,0.3717074851545886,True
ctq37,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,0.021670516771081092,0.021670516771081092,-0.019001290284807452,0.05831790930628347,False
ctq37,cognition,developmental_risk,continuous,gaussian,cross,-0.09453342365165758,0.09453342365165758,-0.13506757687456736,-0.05524450693275123,True
ctq37,developmental_risk,developmental_risk,continuous,gaussian,primary,0.61943891717384,0.61943891717384,0.5842657613417661,0.657129539546007,True
ctq39,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,0.1628477169227311,0.1628477169227311,0.12339718804957829,0.1940578156550339,True
ctq39,developmental_risk,developmental_risk,continuous,gaussian,primary,0.844413093452344,0.844413093452344,0.8143713921643178,0.8743700810033561,True
ctq40,overall_severity,developmental_risk,explicit,ordered_logistic,bifactor_G,-0.020242204649223258,0.020242204649223258,-0.09593181534234572,0.05646870372077115,False
ctq40,developmental_risk,developmental_risk,explicit,ordered_logistic,primary,0.003206364821542702,0.003206364821542702,0.00013762747257080018,0.016588914318846147,True
ctq41,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,-0.03804494601697117,0.03804494601697117,-0.12045551452648286,0.044548040846610376,False
ctq41,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.0035526855414827123,0.0035526855414827123,0.00011419055195272332,0.018640592819951073,True
cvlt_long_delay_free_recall,overall_severity,cognition,continuous,gaussian,bifactor_G,0.09862434794696406,0.09862434794696406,0.0337926749137999,0.16431379192510492,True
cvlt_long_delay_free_recall,cognition,cognition,continuous,gaussian,primary,0.874194265970883,0.874194265970883,0.8241820393710492,0.925136380371139,True
cvlt_short_delay_free_recall,overall_severity,cognition,continuous,gaussian,bifactor_G,0.10719943597663376,0.10719943597663376,0.03881277778120598,0.17481041811204603,True
cvlt_short_delay_free_recall,cognition,cognition,continuous,gaussian,primary,0.900418438172109,0.900418438172109,0.8499889867406,0.9504915203398514,True
cvlt_total_recall,overall_severity,cognition,continuous,gaussian,bifactor_G,0.12041659420523307,0.12041659420523307,0.053106339618485175,0.18621448345074898,True
cvlt_total_recall,cognition,cognition,continuous,gaussian,primary,0.8327173671986756,0.8327173671986756,0.7819107097082405,0.8848632511110659,True
diabpstanding,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,-0.02953152868501361,0.02953152868501361,-0.08462009708467949,0.028775218347831436,False
diabpstanding,immunometabolic,immunometabolic,continuous,gaussian,primary,0.6626957826160099,0.6626957826160099,0.594990199524424,0.7291423429362413,True
diabpsupine,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,0.03523659380807426,0.03523659380807426,-0.013450623876831895,0.08170995631902887,False
diabpsupine,immunometabolic,immunometabolic,continuous,gaussian,primary,0.6272125960121578,0.6272125960121578,0.568588987962768,0.6841246920298755,True
egf,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.6351495633897106,0.6351495633897106,0.596288297773313,0.675867004000369,True
eghrmn,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,0.1514936266014529,0.1514936266014529,0.08706706283436405,0.21444520560522637,True
eghrmn,immunometabolic,immunometabolic,continuous,gaussian,primary,0.4818498809783908,0.4818498809783908,0.406206197732231,0.555852083583789,True
eos,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,-0.08978761701776883,0.08978761701776883,-0.14380171936535274,-0.03660889515947695,True
eos,immunometabolic,immunometabolic,continuous,lognormal,primary,0.06955530187518308,0.06955530187518308,0.014640536220451243,0.13145318166794612,True
epilepsie_mhoccur,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,0.020596151615860432,0.020596151615860432,-0.07448306250793307,0.11533249683924734,False
epilepsie_mhoccur,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.14758673745868706,0.14758673745868706,0.009309455401277847,0.42253888002093914,True
eq5d,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.638901643538813,0.638901643538813,0.5741070872308398,0.7056709110962873,True
eq5d0206,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.6134623164116162,0.6134623164116162,0.5663322285639177,0.6630098260532317,True
ess0109,overall_severity,sleep,continuous,gaussian,bifactor_G,0.14104672239284077,0.14104672239284077,0.0774662374959743,0.2059271848965022,True
ess0109,sleep,sleep,continuous,gaussian,primary,0.058046916196490814,0.058046916196490814,0.0067066942189849136,0.12283085614649755,True
fagers,overall_severity,substance,continuous,gaussian,bifactor_G,0.13485578246458413,0.13485578246458413,0.07725957681813105,0.1927617436587165,True
fagers,substance,substance,continuous,gaussian,primary,0.6196039199473155,0.6196039199473155,0.4631269246505974,0.7693003821663431,True
fast,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.908839135648386,0.908839135648386,0.8634669051374376,0.9528088137639651,True
fast25,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.7367482441694851,0.7367482441694851,0.6914123532872113,0.7835394416785797,True
fast26,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.44910206133066854,0.44910206133066854,0.4073605165351961,0.4929958647257954,True
fast27,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.6853893973621319,0.6853893973621319,0.6358312895196434,0.7371402287484496,True
fast28,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.31743137735729976,0.31743137735729976,0.26883968884903114,0.3683693017998539,True
fast30,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.6450261982149139,0.6450261982149139,0.6003842498904891,0.6909935873188213,True
ggt_lbstresc,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,0.09129394701541615,0.09129394701541615,0.037222171089511466,0.14724412772044207,True
ggt_lbstresc,immunometabolic,immunometabolic,continuous,lognormal,primary,0.39642721238119233,0.39642721238119233,0.33389238537330307,0.4606293402384747,True
gluc,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,-0.016263279244854965,0.016263279244854965,-0.0689527992243863,0.036412255598884134,False
gluc,immunometabolic,immunometabolic,continuous,lognormal,primary,0.2613476063165098,0.2613476063165098,0.20432007248778358,0.3198161543948348,True
gstabrth,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,-0.004220385816613142,0.004220385816613142,-0.07351205645612066,0.06568515604341818,False
gstabrth,developmental_risk,developmental_risk,continuous,gaussian,primary,0.01552790224841536,0.01552790224841536,0.0005903526922488205,0.06938638799425512,True
hba1c,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,0.05927194293575874,0.05927194293575874,-0.01651459357365676,0.1375064364592338,False
hba1c,immunometabolic,immunometabolic,continuous,lognormal,primary,0.2364246150231481,0.2364246150231481,0.1512212047502075,0.3245510218378418,True
hdl,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,0.1867877304975485,0.1867877304975485,0.1362122752775703,0.2361706371440241,True
hdl,immunometabolic,immunometabolic,continuous,gaussian,primary,0.20679573888143812,0.20679573888143812,0.14753757486887828,0.2665706602697528,True
honeonat,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,-0.0015069019339643708,0.0015069019339643708,-0.09344300712828327,0.08480743163844259,False
honeonat,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.06414286067871583,0.06414286067871583,0.0031740105067909747,0.2311471206142253,True
hrstanding,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,0.19632360948039587,0.19632360948039587,0.1341225811578667,0.256453799893691,True
hrstanding,immunometabolic,immunometabolic,continuous,gaussian,primary,0.43705089238846273,0.43705089238846273,0.36470662572737156,0.5076359547740484,True
hrsupine,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,0.20517902969209728,0.20517902969209728,0.1446763571002018,0.264896210310189,True
hrsupine,immunometabolic,immunometabolic,continuous,gaussian,primary,0.4711130053364836,0.4711130053364836,0.40320934666800107,0.5441735027416387,True
isf01,overall_severity,suicidality,explicit,bernoulli,bifactor_G,0.05130092656453672,0.05130092656453672,-0.03392153218528033,0.13633699266916893,False
isf01,suicidality,suicidality,explicit,bernoulli,primary,2.0311821507729544,2.0311821507729544,1.7885902513985688,2.3042020025363565,True
isf02,overall_severity,suicidality,explicit,bernoulli,bifactor_G,-0.0003249047155484809,0.0003249047155484809,-0.0853974946795086,0.0851558076693562,False
isf02,suicidality,suicidality,explicit,bernoulli,primary,1.8628831713202991,1.8628831713202991,1.6463284735742802,2.099385375531363,True
isf03,overall_severity,suicidality,explicit,bernoulli,bifactor_G,0.04789882268769063,0.04789882268769063,-0.03997846018818453,0.13365005577489428,False
isf03,suicidality,suicidality,explicit,bernoulli,primary,2.4665850153911997,2.4665850153911997,2.1829387205063666,2.7623690668845544,True
isf04,overall_severity,suicidality,explicit,bernoulli,bifactor_G,0.004235044935890711,0.004235044935890711,-0.08093784778260522,0.08811458183576346,False
isf04,suicidality,suicidality,explicit,bernoulli,primary,2.2399468497957624,2.2399468497957624,2.0114793346803896,2.4903597883939015,True
isf05,overall_severity,suicidality,explicit,bernoulli,bifactor_G,0.014697241649451902,0.014697241649451902,-0.07698151098007294,0.10581615502196634,False
isf05,suicidality,suicidality,explicit,bernoulli,primary,3.4452969018066226,3.4452969018066226,3.107034886065573,3.7985145806864913,True
isf07,overall_severity,suicidality,continuous,gaussian,bifactor_G,0.02036742235791475,0.02036742235791475,-0.007604193482529621,0.048077022815265914,False
isf07,suicidality,suicidality,continuous,gaussian,primary,0.5321449887795368,0.5321449887795368,0.5033881654469553,0.5615042724932611,True
isf08,overall_severity,suicidality,explicit,bernoulli,bifactor_G,-0.002135504772619617,0.002135504772619617,-0.09505553269272535,0.09148158028951597,False
isf08,suicidality,suicidality,explicit,bernoulli,primary,1.597856282967745,1.597856282967745,1.3452641767960436,1.8704631904999731,True
isf08a,overall_severity,suicidality,explicit,ordered_logistic,bifactor_G,-0.00474492924075463,0.00474492924075463,-0.0954886525655612,0.08762492607470773,False
isf08a,suicidality,suicidality,explicit,ordered_logistic,primary,1.5325235321424722,1.5325235321424722,1.2906060689447287,1.7821152831209972,True
isf09,overall_severity,suicidality,explicit,bernoulli,bifactor_G,0.005620949118771687,0.005620949118771687,-0.08890432431450637,0.09745677779624676,False
