item,factor,home,block,likelihood_family,kind,loading,abs_loading,ci_low,ci_high,excludes_zero
ctq31,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,0.13958167083589137,0.13958167083589137,0.09908232814024574,0.1807434439398917,True
ctq31,developmental_risk,developmental_risk,continuous,gaussian,primary,0.6818731396890373,0.6818731396890373,0.6422490559853524,0.7227417877812717,True
ctq33,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,0.257330950974081,0.257330950974081,0.22045060788608276,0.29532986427402524,True
ctq33,developmental_risk,developmental_risk,continuous,gaussian,primary,0.5549365665170101,0.5549365665170101,0.5190951774612541,0.5921114120127096,True
ctq35,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,-0.024571212524599727,0.024571212524599727,-0.06067624728999636,0.009912228024642596,False
ctq35,developmental_risk,developmental_risk,continuous,gaussian,primary,0.33777437119245757,0.33777437119245757,0.3045368470324244,0.3728552111711005,True
ctq37,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,0.01632035109871725,0.01632035109871725,-0.022096733456837075,0.05645284336294055,False
ctq37,developmental_risk,developmental_risk,continuous,gaussian,primary,0.6281373880275307,0.6281373880275307,0.5928242817796595,0.6652085987467802,True
ctq39,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,0.1596210663813939,0.1596210663813939,0.12461525069780645,0.1949153855507673,True
ctq39,developmental_risk,developmental_risk,continuous,gaussian,primary,0.8449492250881547,0.8449492250881547,0.8163906258699205,0.8743632735721604,True
ctq40,overall_severity,developmental_risk,explicit,ordered_logistic,bifactor_G,-0.020023280545212872,0.020023280545212872,-0.09795925172763557,0.05732476749930473,False
ctq40,developmental_risk,developmental_risk,explicit,ordered_logistic,primary,0.0031125919818867608,0.0031125919818867608,0.00011055718205187255,0.01720425727565833,True
ctq41,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,-0.03912157430554519,0.03912157430554519,-0.11774762454754714,0.044017702238440475,False
ctq41,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.003507276640375032,0.003507276640375032,0.00011327603221902278,0.01907343357808927,True
cvlt_long_delay_free_recall,overall_severity,cognition,continuous,gaussian,bifactor_G,0.0753206861419203,0.0753206861419203,0.007909867666591972,0.1386260918719799,True
cvlt_long_delay_free_recall,cognition,cognition,continuous,gaussian,primary,0.8745035892330353,0.8745035892330353,0.8274647668098528,0.9246736430568859,True
cvlt_short_delay_free_recall,overall_severity,cognition,continuous,gaussian,bifactor_G,0.08250051052055916,0.08250051052055916,0.015248985617125118,0.14824465806432122,True
cvlt_short_delay_free_recall,cognition,cognition,continuous,gaussian,primary,0.9007785211661501,0.9007785211661501,0.852973696708269,0.9514371254954369,True
cvlt_total_recall,overall_severity,cognition,continuous,gaussian,bifactor_G,0.0976273746015183,0.0976273746015183,0.031081637347774176,0.16261003855553952,True
cvlt_total_recall,cognition,cognition,continuous,gaussian,primary,0.832098507732676,0.832098507732676,0.7831850567275258,0.8835012414902421,True
diabpstanding,overall_severity,metabolic,continuous,gaussian,bifactor_G,-0.00018143051074341788,0.00018143051074341788,-0.06146557619457882,0.06325468219791049,False
diabpstanding,metabolic,metabolic,continuous,gaussian,primary,0.25973477041392223,0.25973477041392223,0.10566984084721134,0.36380289341933447,True
diabpstanding,inflammatory,metabolic,continuous,gaussian,cross,-0.1209750777012483,0.1209750777012483,-0.2265591038670149,0.32833611393960854,False
diabpsupine,overall_severity,metabolic,continuous,gaussian,bifactor_G,0.0573215127494935,0.0573215127494935,0.009757142697560017,0.10558073356437454,True
diabpsupine,metabolic,metabolic,continuous,gaussian,primary,0.2568647498719971,0.2568647498719971,0.09892330519838216,0.33804979970345445,True
diabpsupine,inflammatory,metabolic,continuous,gaussian,cross,-0.10933258174691135,0.10933258174691135,-0.193347992514719,0.3111748765622195,False
egf,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.6377092698424545,0.6377092698424545,0.5994276567774282,0.6761644123536318,True
eghrmn,overall_severity,metabolic,continuous,gaussian,bifactor_G,0.15300994113514185,0.15300994113514185,0.08682308665115952,0.22039713679793402,True
eghrmn,metabolic,metabolic,continuous,gaussian,primary,0.19736103358783186,0.19736103358783186,0.02608502870908483,0.30511141301305184,True
eghrmn,inflammatory,metabolic,continuous,gaussian,cross,-0.03346211044911454,0.03346211044911454,-0.148123244743998,0.27451767906948427,False
eos,overall_severity,inflammatory,continuous,lognormal,bifactor_G,-0.11528510391521377,0.11528510391521377,-0.1684035210867422,-0.06126012726064825,True
eos,metabolic,inflammatory,continuous,lognormal,cross,0.06987062488002271,0.06987062488002271,-0.24330130277320813,0.17482608687456858,False
eos,inflammatory,inflammatory,continuous,lognormal,primary,0.2140190984530963,0.2140190984530963,0.07573682992932591,0.3114968546452715,True
epilepsie_mhoccur,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,0.022109912334490875,0.022109912334490875,-0.07194006422095574,0.1162040607526688,False
epilepsie_mhoccur,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.1473281374894014,0.1473281374894014,0.008090283637633278,0.41887253800027696,True
eq5d,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.6385934380891075,0.6385934380891075,0.5716713528725091,0.7030055267886754,True
eq5d0206,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.6125715653508164,0.6125715653508164,0.5659391609106592,0.6620419880424122,True
ess0109,overall_severity,sleep,continuous,gaussian,bifactor_G,0.13965163366658667,0.13965163366658667,0.074433826772026,0.2035478575121777,True
ess0109,sleep,sleep,continuous,gaussian,primary,0.059534378882917086,0.059534378882917086,0.007575450323220058,0.12239046498111539,True
fagers,overall_severity,substance,continuous,gaussian,bifactor_G,0.12264755113878287,0.12264755113878287,0.06679102804676937,0.18006731350088268,True
fagers,substance,substance,continuous,gaussian,primary,0.6079738579180937,0.6079738579180937,0.4943445182440914,0.7253925383502867,True
fast,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.9079723772418823,0.9079723772418823,0.8645450898163779,0.9525053643106645,True
fast25,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.7377289639291909,0.7377289639291909,0.6925224682979648,0.7831998432091845,True
